USC00351862;19521027;156;33;1952;10;27;9.45;179
USC00351862;19521028;156;6;1952;10;28;8.1;180
USC00351862;19521029;100;22;1952;10;29;6.1;181
USC00351862;19521030;161;67;1952;10;30;11.4;182
USC00351862;19521031;161;39;1952;10;31;10;183
USC00351862;19521101;89;11;1952;11;1;5;184
USC00351862;19521102;111;0;1952;11;2;5.55;185
USC00351862;19521103;111;0;1952;11;3;5.55;186
USC00351862;19521104;89;33;1952;11;4;6.1;187
USC00351862;19521105;128;-6;1952;11;5;6.1;188
USC00351862;19521106;111;0;1952;11;6;5.55;189
USC00351862;19521107;83;-6;1952;11;7;3.85;190
USC00351862;19521108;100;-22;1952;11;8;3.9;191
USC00351862;19521109;78;6;1952;11;9;4.2;192
USC00351862;19521110;128;22;1952;11;10;7.5;193
USC00351862;19521111;128;56;1952;11;11;9.2;194
USC00351862;19521112;100;61;1952;11;12;8.05;195
USC00351862;19521113;122;50;1952;11;13;8.6;196
USC00351862;19521114;56;0;1952;11;14;2.8;197
USC00351862;19521115;72;11;1952;11;15;4.15;198
USC00351862;19521116;33;11;1952;11;16;2.2;199
USC00351862;19521117;61;17;1952;11;17;3.9;200
USC00351862;19521118;39;17;1952;11;18;2.8;201
USC00351862;19521119;39;22;1952;11;19;3.05;202
USC00351862;19521120;89;22;1952;11;20;5.55;203
USC00351862;19521121;111;-28;1952;11;21;4.15;204
USC00351862;19521122;117;-33;1952;11;22;4.2;205
USC00351862;19521123;89;-67;1952;11;23;1.1;206
USC00351862;19521124;56;-67;1952;11;24;-0.55;207
USC00351862;19521125;56;-61;1952;11;25;-0.25;208
USC00351862;19521126;50;-78;1952;11;26;-1.4;209
USC00351862;19521127;39;-94;1952;11;27;-2.75;210
USC00351862;19521128;22;-50;1952;11;28;-1.4;211
USC00351862;19521129;39;-67;1952;11;29;-1.4;212
USC00351862;19521130;39;-11;1952;11;30;1.4;213
USC00351862;19521201;56;11;1952;12;1;3.35;214
USC00351862;19521202;67;33;1952;12;2;5;215
USC00351862;19521203;111;56;1952;12;3;8.35;216
USC00351862;19521204;111;28;1952;12;4;6.95;217
